sid,search,"splunk_server","_time","is_realtime","event_count","exec_time","result_count","scan_count",status,"total_run_time","savedsearch_name","api_et","api_lt","search_et","search_lt","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_status","__mv_total_run_time","__mv_savedsearch_name","__mv_api_et","__mv_api_lt","__mv_search_et","__mv_search_lt"
"admin__admin__SplunkAppForWebAnalytics__search1_1475198396.539","| tstats summariesonly=t  prestats=t count(Web.bytes) FROM datamodel=Web WHERE Web.status>=400 Web.site=""*"" GROUPBY ""Web.clientip"" _time span=1d |  timechart useother=f span=1d count(Web.bytes) by ""Web.clientip""",testingserver,"1475198396.198069",0,469,1475198396,274,25043,canceled,"0.242000",search1,"1451574000.000000000","1475198396.000000000","1451574000.000000000","1475198396.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search2_1475198396.540","| tstats summariesonly=t count(Web.bytes) count(Web.bytes) FROM datamodel=Web WHERE Web.status>=400  Web.site=""*"" GROUPBY ""Web.clientip"" | sort 10 -""count(Web.bytes)""",testingserver,"1475198396.207001",0,0,1475198396,0,0,failed,"0.009000",search2,"1451574000.000000000","1475198396.000000000",,,,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search1_1475198402.541","| tstats summariesonly=t  prestats=t count(Web.bytes) FROM datamodel=Web WHERE Web.status>=400 Web.site=""*"" GROUPBY ""Web.clientip"" _time span=1h |  timechart useother=f span=1h count(Web.bytes) by ""Web.clientip""",testingserver,"1475198402.301734",0,469,1475198402,6563,25043,completed,"0.188000",search1,"1451574000.000000000","1475198402.000000000","1451574000.000000000","1475198402.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search1_1475198413.542","| tstats summariesonly=t  prestats=t count(Web.bytes) FROM datamodel=Web WHERE Web.status>=400 Web.site=""*"" GROUPBY ""Web.clientip"" _time span=1d |  timechart useother=f span=1d count(Web.bytes) by ""Web.clientip""",testingserver,"1475198413.516115",0,469,1475198413,274,25043,canceled,"0.207000",search1,"1451574000.000000000","1475198413.000000000","1451574000.000000000","1475198413.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search1_1475198417.543","| tstats summariesonly=t  prestats=t count(Web.bytes) FROM datamodel=Web WHERE Web.status>=400 Web.site=""*"" GROUPBY ""Web.http_channel"" _time span=1d |  timechart useother=f span=1d count(Web.bytes) by ""Web.http_channel""",testingserver,"1475198417.747596",0,469,1475198417,274,25043,canceled,"0.291000",search1,"1451574000.000000000","1475198417.000000000","1451574000.000000000","1475198417.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search2_1475198417.544","| tstats summariesonly=t count(Web.bytes) count(Web.bytes) FROM datamodel=Web WHERE Web.status>=400  Web.site=""*"" GROUPBY ""Web.http_channel"" | sort 10 -""count(Web.bytes)""",testingserver,"1475198417.754703",0,0,1475198417,0,0,canceled,"0.008000",search2,"1451574000.000000000","1475198417.000000000",,,,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search1_1475198430.545","| tstats summariesonly=t  prestats=t count(Web.bytes) FROM datamodel=Web WHERE Web.status>=400 Web.site=""*"" GROUPBY ""Web.user"" _time span=1d |  timechart useother=f span=1d count(Web.bytes) by ""Web.user""",testingserver,"1475198430.390932",0,469,1475198430,274,25043,completed,"0.310000",search1,"1451574000.000000000","1475198430.000000000","1451574000.000000000","1475198430.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search2_1475198430.546","| tstats summariesonly=t count(Web.bytes) count(Web.bytes) FROM datamodel=Web WHERE Web.status>=400  Web.site=""*"" GROUPBY ""Web.user"" | sort 10 -""count(Web.bytes)""",testingserver,"1475198430.476261",0,0,1475198430,0,0,failed,"0.010000",search2,"1451574000.000000000","1475198430.000000000",,,,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search1_1475198439.547","| tstats summariesonly=t  prestats=t count(Web.bytes) FROM datamodel=Web WHERE Web.status>=400 Web.site=""*"" GROUPBY ""Web.ua_os_patch"" _time span=1d |  timechart useother=f span=1d count(Web.bytes) by ""Web.ua_os_patch""",testingserver,"1475198439.171526",0,469,1475198439,274,25043,completed,"0.294000",search1,"1451574000.000000000","1475198439.000000000","1451574000.000000000","1475198439.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search2_1475198439.548","| tstats summariesonly=t count(Web.bytes) count(Web.bytes) FROM datamodel=Web WHERE Web.status>=400  Web.site=""*"" GROUPBY ""Web.ua_os_patch"" | sort 10 -""count(Web.bytes)""",testingserver,"1475198439.183661",0,0,1475198439,0,0,failed,"0.010000",search2,"1451574000.000000000","1475198439.000000000",,,,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search2_1475198468.549","| tstats count FROM datamodel=Web WHERE Web.status>=400 GROUPBY  Web.status,Web.http_user_agent,Web.ua_family,Web.ua_major,Web.ua_minor,Web.clientip | strcat ""http_user_agent::"" Web.http_user_agent pair_http_user_agent | strcat ""ua_browser::"" Web.ua_family ""_"" Web.ua_major ""."" Web.ua_minor pair_ua_browser   | strcat ""clientip::"" Web.clientip pair_clientip  | eval pairs=mvappend(pair_http_user_agent,pair_ua_browser,pair_http_request,pair_http_referer,pair_clientip) | chart count over pairs by Web.status | addtotals | sort 100 -Total | eval temp=split(pairs,""::"") | eval Field=mvindex(temp,0)| eval Value=mvindex(temp,1) | fields - temp pairs  | table Field Value 4* 5* Total",testingserver,"1475198468.056618",0,0,1475198468,0,0,completed,"0.433000",search2,"1472569200.000000000","1475198468.000000000","1472569200.000000000","1475198468.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search7_1475198469.550","|inputlookup WA_settings.csv | search key=site | fields value source | dedup value",testingserver,"1475198469.077040",0,0,1475198469,1,0,completed,"0.014000",search7,,,,,,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search1_1475198469.551","|tstats summariesonly=t count FROM datamodel=Web WHERE (Web.status>=500) OR (Web.status>=400 Web.status<500)  GROUPBY  Web.status,Web.http_user_agent,Web.ua_family,Web.ua_major,Web.ua_minor,Web.clientip  | strcat ""http_user_agent::"" Web.http_user_agent pair_http_user_agent   | strcat ""ua_browser::"" Web.ua_family ""_"" Web.ua_major ""."" Web.ua_minor pair_ua_browser    | strcat ""http_request::"" Web.uri pair_http_request    | strcat ""http_referer::"" Web.http_referer pair_http_referer    | strcat ""clientip::"" Web.clientip pair_clientip    | eval pairs=mvappend(pair_http_user_agent,pair_ua_browser,pair_http_request,pair_http_referer,pair_clientip)   | chart sum(count) over pairs by Web.status  | addtotals  | addtotals 3* fieldname=""All 300s""  | addtotals 4* fieldname=""All 400s""  | addtotals 5* fieldname=""All 500s""  | sort 100 -Total  | eval temp=split(pairs,""::"")  | eval Field=mvindex(temp,0)  | eval Value=mvindex(temp,1)  | where len(Value)>0  AND NOT like(Value,""_."")  | fields - temp  | eval ""400s""=case(like(""400s"",""%3%""),'All 300s',like(""400s"",""%4%""),'All 400s',like(""400s"",""%5%""),'All 500s') | eval ""500s""=case(like(""500s"",""%3%""),'All 300s',like(""500s"",""%4%""),'All 400s',like(""500s"",""%5%""),'All 500s') | fillnull ""400s"" value=0 | fillnull ""500s"" value=0 | table pairs ""400s"" ""500s"" Total ""All 300s"" ""All 400s"" ""All 500s"" 3* 4* 5*",testingserver,"1475198469.661471",0,0,1475198469,0,0,canceled,"0.788000",search1,"1472569200.000000000","1475198469.000000000","1472569200.000000000","1475198469.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search3_1475198469.552","search tag=web status>=400 status<500  | chart count over http_request by status | addtotals | sort -Total",testingserver,"1475198469.705593",0,0,1475198469,0,0,canceled,"0.707000",search3,"1472569200.000000000","1475198469.000000000","1472569200.000000000","1475198469.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search5_1475198469.554","search tag=web status>=400 status<500 | chart count over http_referer by status | addtotals | sort -Total",testingserver,"1475198469.762133",0,0,1475198470,0,0,canceled,"0.522000",search5,"1472569200.000000000","1475198469.000000000","1472569200.000000000","1475198469.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search1_1475198480.556","|tstats summariesonly=t count FROM datamodel=Web WHERE (Web.status>=500) OR (Web.status>=400 Web.status<500)  GROUPBY  Web.status,Web.http_user_agent,Web.ua_family,Web.ua_major,Web.ua_minor,Web.clientip  | strcat ""http_user_agent::"" Web.http_user_agent pair_http_user_agent   | strcat ""ua_browser::"" Web.ua_family ""_"" Web.ua_major ""."" Web.ua_minor pair_ua_browser    | strcat ""http_request::"" Web.uri pair_http_request    | strcat ""http_referer::"" Web.http_referer pair_http_referer    | strcat ""clientip::"" Web.clientip pair_clientip    | eval pairs=mvappend(pair_http_user_agent,pair_ua_browser,pair_http_request,pair_http_referer,pair_clientip)   | chart sum(count) over pairs by Web.status  | addtotals  | addtotals 3* fieldname=""All 300s""  | addtotals 4* fieldname=""All 400s""  | addtotals 5* fieldname=""All 500s""  | sort 100 -Total  | eval temp=split(pairs,""::"")  | eval Field=mvindex(temp,0)  | eval Value=mvindex(temp,1)  | where len(Value)>0  AND NOT like(Value,""_."")  | fields - temp  | eval ""400s""=case(like(""400s"",""%3%""),'All 300s',like(""400s"",""%4%""),'All 400s',like(""400s"",""%5%""),'All 500s') | eval ""500s""=case(like(""500s"",""%3%""),'All 300s',like(""500s"",""%4%""),'All 400s',like(""500s"",""%5%""),'All 500s') | fillnull ""400s"" value=0 | fillnull ""500s"" value=0 | table pairs ""400s"" ""500s"" Total ""All 300s"" ""All 400s"" ""All 500s"" 3* 4* 5*",testingserver,"1475198480.228152",0,469,1475198480,98,25043,completed,"0.639000",search1,"1451574000.000000000","1475198480.000000000","1451574000.000000000","1475198480.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search3_1475198480.557","search tag=web status>=400 status<500  | chart count over http_request by status | addtotals | sort -Total",testingserver,"1475198480.248344",0,407,1475198480,50,25043,completed,"3.709000",search3,"1451574000.000000000","1475198480.000000000","1451574000.000000000","1475198480.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search4_1475198480.558","search tag=web status>=500 | chart count over http_request by status | addtotals | sort -Total",testingserver,"1475198480.262512",0,62,1475198480,1,25043,completed,"3.578000",search4,"1451574000.000000000","1475198480.000000000","1451574000.000000000","1475198480.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search6_1475198480.559","search tag=web status>=500 | chart count over http_referer by status | addtotals | sort -Total",testingserver,"1475198480.336042",0,62,1475198480,10,25043,completed,"3.427000",search6,"1451574000.000000000","1475198480.000000000","1451574000.000000000","1475198480.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search5_1475198480.560","search tag=web status>=400 status<500 | chart count over http_referer by status | addtotals | sort -Total",testingserver,"1475198480.384769",0,407,1475198480,21,25043,completed,"3.417000",search5,"1451574000.000000000","1475198480.000000000","1451574000.000000000","1475198480.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search1_1475198506.561","|tstats summariesonly=t count FROM datamodel=Web WHERE (Web.status>=500) OR (Web.status>=400 Web.status<500)  GROUPBY  Web.status,Web.http_user_agent,Web.ua_family,Web.ua_major,Web.ua_minor,Web.clientip,Web.clientip  | strcat ""http_user_agent::"" Web.http_user_agent pair_http_user_agent   | strcat ""ua_browser::"" Web.ua_family ""_"" Web.ua_major ""."" Web.ua_minor pair_ua_browser    | strcat ""http_request::"" Web.uri pair_http_request    | strcat ""http_referer::"" Web.http_referer pair_http_referer    | strcat ""clientip::"" Web.clientip pair_clientip    | eval pairs=mvappend(pair_http_user_agent,pair_ua_browser,pair_http_request,pair_http_referer,pair_clientip)   | chart sum(count) over pairs by Web.status  | addtotals  | addtotals 3* fieldname=""All 300s""  | addtotals 4* fieldname=""All 400s""  | addtotals 5* fieldname=""All 500s""  | sort 100 -Total  | eval temp=split(pairs,""::"")  | eval Field=mvindex(temp,0)  | eval Value=mvindex(temp,1)  | where len(Value)>0  AND NOT like(Value,""_."")  | fields - temp  | eval ""400s""=case(like(""400s"",""%3%""),'All 300s',like(""400s"",""%4%""),'All 400s',like(""400s"",""%5%""),'All 500s') | eval ""500s""=case(like(""500s"",""%3%""),'All 300s',like(""500s"",""%4%""),'All 400s',like(""500s"",""%5%""),'All 500s') | fillnull ""400s"" value=0 | fillnull ""500s"" value=0 | table pairs ""400s"" ""500s"" Total ""All 300s"" ""All 400s"" ""All 500s"" 3* 4* 5*",testingserver,"1475198506.058106",0,0,1475198506,0,0,canceled,"0.009000",search1,"1451574000.000000000","1475198506.000000000",,,,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search1_1475198508.562","|tstats summariesonly=t count FROM datamodel=Web WHERE (Web.status>=500) OR (Web.status>=400 Web.status<500)  GROUPBY  Web.status,Web.http_user_agent,Web.ua_family,Web.ua_major,Web.ua_minor,Web.clientip  | strcat ""http_user_agent::"" Web.http_user_agent pair_http_user_agent   | strcat ""ua_browser::"" Web.ua_family ""_"" Web.ua_major ""."" Web.ua_minor pair_ua_browser    | strcat ""http_request::"" Web.uri pair_http_request    | strcat ""http_referer::"" Web.http_referer pair_http_referer    | strcat ""clientip::"" Web.clientip pair_clientip    | eval pairs=mvappend(pair_http_user_agent,pair_ua_browser,pair_http_request,pair_http_referer,pair_clientip)   | chart sum(count) over pairs by Web.status  | addtotals  | addtotals 3* fieldname=""All 300s""  | addtotals 4* fieldname=""All 400s""  | addtotals 5* fieldname=""All 500s""  | sort 100 -Total  | eval temp=split(pairs,""::"")  | eval Field=mvindex(temp,0)  | eval Value=mvindex(temp,1)  | where len(Value)>0  AND NOT like(Value,""_."")  | fields - temp  | eval ""400s""=case(like(""400s"",""%3%""),'All 300s',like(""400s"",""%4%""),'All 400s',like(""400s"",""%5%""),'All 500s') | eval ""500s""=case(like(""500s"",""%3%""),'All 300s',like(""500s"",""%4%""),'All 400s',like(""500s"",""%5%""),'All 500s') | fillnull ""400s"" value=0 | fillnull ""500s"" value=0 | table pairs ""400s"" ""500s"" Total ""All 300s"" ""All 400s"" ""All 500s"" 3* 4* 5*",testingserver,"1475198508.974388",0,469,1475198509,98,25043,completed,"0.195000",search1,"1451574000.000000000","1475198508.000000000","1451574000.000000000","1475198508.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search5_1475198556.564","|inputlookup WA_settings.csv | search key=site | fields value source | dedup value",testingserver,"1475198556.525982",0,0,1475198556,1,0,completed,"0.032000",search5,,,,,,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search6_1475198556.565","|inputlookup WA_goals  | dedup goal_id | fields goal_id description | sort goal_id",testingserver,"1475198556.536221",0,0,1475198556,0,0,completed,"0.011000",search6,,,,,,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search1_1475198556.566","search index=goal_summary site=""*"" goal_id=""goal_1"" | stats sum(Sessions) AS Sessions, sum(Completed) AS Completed | eval ConversionRate=round(if(isnull(Completed/Sessions),0,100*(Completed/Sessions)),2).""%"" | fields ConversionRate",testingserver,"1475198556.961798",0,0,1475198557,0,0,canceled,"0.747000",search1,"1472569200.000000000","1475198556.000000000","1472569200.000000000","1475198556.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search2_1475198556.567","search index=goal_summary site=""*"" goal_id=""goal_2"" | stats sum(Sessions) AS Sessions, sum(Completed) AS Completed | eval ConversionRate=round(if(isnull(Completed/Sessions),0,100*(Completed/Sessions)),2).""%"" | fields ConversionRate",testingserver,"1475198557.004232",0,0,1475198557,0,0,canceled,"0.703000",search2,"1472569200.000000000","1475198556.000000000","1472569200.000000000","1475198556.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search4_1475198557.568","search index=goal_summary site=""*"" goal_id=""goal_1"" | timechart  span=1d sum(Sessions) AS Sessions, sum(Entries) AS Entries,sum(Completed) AS Completed  | eval ""Conversion Rate""=round(100*(Completed/Sessions),2)  | eval CompletionRate=round(100*(Completed/Entries),2)  | fields _time Completed ""Conversion Rate""",testingserver,"1475198557.035598",0,0,1475198557,0,0,canceled,"0.597000",search4,"1472569200.000000000","1475198557.000000000","1472569200.000000000","1475198557.000000000",,,,,,,,,,,,,,,,
